id,name,building_name,new_date,new_datetime,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status
106463,h1,NDIR-SERT,2023-07-31,2023-07-31 04:01:05,4,5.65,0.01,5.88,0,7,2023,-5.88,D
106471,h1,NDIR-SERT,2023-07-31,2023-07-31 05:01:06,5,6.59,0.01,6.03,0,7,2023,-6.03,D
106479,h1,NDIR-SERT,2023-07-31,2023-07-31 06:01:06,6,5.64,0.01,6.03,0,7,2023,-6.03,D
106487,h1,NDIR-SERT,2023-07-31,2023-07-31 07:01:05,7,5.16,1.91,4.88,0,7,2023,-4.88,D
106495,h1,NDIR-SERT,2023-07-31,2023-07-31 08:01:04,8,5.4,5.24,2.71,0,7,2023,-2.71,D
106503,h1,NDIR-SERT,2023-07-31,2023-07-31 09:01:05,9,11.03,8.35,1.35,0.38,7,2023,-0.97,D
106511,h1,NDIR-SERT,2023-07-31,2023-07-31 10:01:04,10,13.52,11.72,1.72,0.53,7,2023,-1.19,D
106519,h1,NDIR-SERT,2023-07-31,2023-07-31 11:01:04,11,9.25,8.4,0.56,0.91,7,2023,0.35,S
106527,h1,NDIR-SERT,2023-07-31,2023-07-31 12:01:05,12,20.56,15.69,0.16,5.39,7,2023,5.23,S
106535,h1,NDIR-SERT,2023-07-31,2023-07-31 13:01:04,13,22.03,15.61,0.03,4.9,7,2023,4.87,S
106543,h1,NDIR-SERT,2023-07-31,2023-07-31 14:01:04,14,14.85,11.27,1.03,3.85,7,2023,2.82,S
106551,h1,NDIR-SERT,2023-07-31,2023-07-31 15:01:06,15,9.49,7.68,0.28,2.24,7,2023,1.96,S
106559,h1,NDIR-SERT,2023-07-31,2023-07-31 16:01:06,16,6.85,5.96,2.28,0,7,2023,-2.28,D
106567,h1,NDIR-SERT,2023-07-31,2023-07-31 17:01:05,17,5.45,2.39,2,0.19,7,2023,-1.81,D
106575,h1,NDIR-SERT,2023-07-31,2023-07-31 18:01:05,18,7.19,0.97,4.88,0,7,2023,-4.88,D
106583,h1,NDIR-SERT,2023-07-31,2023-07-31 19:01:05,19,6.52,0.01,6.37,0,7,2023,-6.37,D
106591,h1,NDIR-SERT,2023-07-31,2023-07-31 20:01:04,20,8.46,0.01,6.94,0,7,2023,-6.94,D
106599,h1,NDIR-SERT,2023-07-31,2023-07-31 21:01:05,21,6.31,0.01,7.12,0,7,2023,-7.12,D
106607,h1,NDIR-SERT,2023-07-31,2023-07-31 22:01:06,22,7.79,0.01,6.53,0,7,2023,-6.53,D
106615,h1,NDIR-SERT,2023-07-31,2023-07-31 23:01:05,23,5.79,0.01,6.66,0,7,2023,-6.66,D
106623,h1,NDIR-SERT,2023-08-01,2023-08-01 01:01:06,1,6.18,0.01,6.56,0,8,2023,-6.56,D
106631,h1,NDIR-SERT,2023-08-01,2023-08-01 02:01:05,2,6.05,0.01,6.41,0,8,2023,-6.41,D
106639,h1,NDIR-SERT,2023-08-01,2023-08-01 03:01:06,3,6.07,0.01,6.31,0,8,2023,-6.31,D
106647,h1,NDIR-SERT,2023-08-01,2023-08-01 04:01:06,4,6.1,0.01,6.31,0,8,2023,-6.31,D
106655,h1,NDIR-SERT,2023-08-01,2023-08-01 05:01:06,5,6.6,0.01,6.41,0,8,2023,-6.41,D
106663,h1,NDIR-SERT,2023-08-01,2023-08-01 06:01:06,6,6.18,0.01,6.44,0,8,2023,-6.44,D
106671,h1,NDIR-SERT,2023-08-01,2023-08-01 07:01:05,7,4.96,0.77,5.4,0,8,2023,-5.4,D
106679,h1,NDIR-SERT,2023-08-01,2023-08-01 08:01:05,8,5.71,3.25,3.25,0,8,2023,-3.25,D
106687,h1,NDIR-SERT,2023-08-01,2023-08-01 09:01:05,9,5.1,4.54,2,0.05,8,2023,-1.95,D
106695,h1,NDIR-SERT,2023-08-01,2023-08-01 10:01:05,10,19.75,12.62,0.13,2.99,8,2023,2.86,S
106703,h1,NDIR-SERT,2023-08-01,2023-08-01 11:01:05,11,38.87,22.54,0,8.68,8,2023,8.68,S
106711,h1,NDIR-SERT,2023-08-01,2023-08-01 12:01:06,12,38.74,21.57,0,10.22,8,2023,10.22,S
106719,h1,NDIR-SERT,2023-08-01,2023-08-01 13:01:06,13,21.22,14.55,0.06,7.17,8,2023,7.11,S
106727,h1,NDIR-SERT,2023-08-01,2023-08-01 14:01:04,14,7.5,6.88,0.19,3.05,8,2023,2.86,S
106735,h1,NDIR-SERT,2023-08-01,2023-08-01 15:01:05,15,8.36,3.9,2.28,0.53,8,2023,-1.75,D
106743,h1,NDIR-SERT,2023-08-01,2023-08-01 16:01:05,16,7.53,1.54,5.66,0,8,2023,-5.66,D
106751,h1,NDIR-SERT,2023-08-01,2023-08-01 17:01:04,17,8.21,2.14,5.87,0,8,2023,-5.87,D
106759,h1,NDIR-SERT,2023-08-01,2023-08-01 18:01:05,18,7,1.39,5.44,0,8,2023,-5.44,D
106767,h1,NDIR-SERT,2023-08-01,2023-08-01 19:01:07,19,5.96,0.01,6.78,0,8,2023,-6.78,D
106775,h1,NDIR-SERT,2023-08-01,2023-08-01 20:01:06,20,6.21,0.01,6.47,0,8,2023,-6.47,D
106783,h1,NDIR-SERT,2023-08-01,2023-08-01 21:01:06,21,6.18,0.01,6.47,0,8,2023,-6.47,D
106791,h1,NDIR-SERT,2023-08-01,2023-08-01 22:01:06,22,5.7,0.01,5.94,0,8,2023,-5.94,D
106799,h1,NDIR-SERT,2023-08-01,2023-08-01 23:01:05,23,6.42,0.01,6,0,8,2023,-6,D
106807,h1,NDIR-SERT,2023-08-02,2023-08-02 01:01:05,1,6.37,0.01,6.16,0,8,2023,-6.16,D
106815,h1,NDIR-SERT,2023-08-02,2023-08-02 02:01:06,2,5.89,0.01,6.12,0,8,2023,-6.12,D
106823,h1,NDIR-SERT,2023-08-02,2023-08-02 03:01:06,3,6.25,0.01,6.16,0,8,2023,-6.16,D
106831,h1,NDIR-SERT,2023-08-02,2023-08-02 04:01:05,4,6.24,0.01,6.12,0,8,2023,-6.12,D
106839,h1,NDIR-SERT,2023-08-02,2023-08-02 05:01:06,5,6.41,0.01,6.16,0,8,2023,-6.16,D
106847,h1,NDIR-SERT,2023-08-02,2023-08-02 06:01:05,6,6.49,0.01,6.28,0,8,2023,-6.28,D
106855,h1,NDIR-SERT,2023-08-02,2023-08-02 07:01:09,7,4.94,0.95,5.47,0,8,2023,-5.47,D
106863,h1,NDIR-SERT,2023-08-02,2023-08-02 08:01:09,8,5.35,3.38,3.69,0,8,2023,-3.69,D
106871,h1,NDIR-SERT,2023-08-02,2023-08-02 09:01:13,9,4.99,2.18,2.69,0,8,2023,-2.69,D
106879,h1,NDIR-SERT,2023-08-02,2023-08-02 10:01:11,10,15,10.31,0.31,2.36,8,2023,2.05,S
106887,h1,NDIR-SERT,2023-08-02,2023-08-02 11:01:08,11,10.47,8.15,0,6.29,8,2023,6.29,S
106895,h1,NDIR-SERT,2023-08-02,2023-08-02 12:01:05,12,13.61,9.8,0,3.51,8,2023,3.51,S
106903,h1,NDIR-SERT,2023-08-02,2023-08-02 13:01:05,13,5.66,2.09,1.47,0.49,8,2023,-0.98,D
106911,h1,NDIR-SERT,2023-08-02,2023-08-02 14:01:06,14,16.05,12.1,0.97,1.77,8,2023,0.8,S
106919,h1,NDIR-SERT,2023-08-02,2023-08-02 15:01:07,15,15.18,11.56,0.03,3.61,8,2023,3.58,S
106927,h1,NDIR-SERT,2023-08-02,2023-08-02 16:01:07,16,8.22,5.37,0.37,2.35,8,2023,1.98,S
106935,h1,NDIR-SERT,2023-08-02,2023-08-02 17:01:06,17,7.56,2.26,3.25,0.15,8,2023,-3.1,D
106943,h1,NDIR-SERT,2023-08-02,2023-08-02 18:01:07,18,6.71,0.23,6.28,0,8,2023,-6.28,D
106951,h1,NDIR-SERT,2023-08-02,2023-08-02 19:01:06,19,6.5,0.01,6.72,0,8,2023,-6.72,D
106959,h1,NDIR-SERT,2023-08-02,2023-08-02 20:01:09,20,6.41,0.01,6.91,0,8,2023,-6.91,D
106967,h1,NDIR-SERT,2023-08-02,2023-08-02 21:01:09,21,6.23,0.01,6.84,0,8,2023,-6.84,D
106975,h1,NDIR-SERT,2023-08-02,2023-08-02 22:01:06,22,6.16,0.01,6.5,0,8,2023,-6.5,D
106983,h1,NDIR-SERT,2023-08-02,2023-08-02 23:01:10,23,6.41,0.01,6.41,0,8,2023,-6.41,D
106991,h1,NDIR-SERT,2023-08-03,2023-08-03 01:01:08,1,6.44,0.01,6.35,0,8,2023,-6.35,D
106999,h1,NDIR-SERT,2023-08-03,2023-08-03 02:01:06,2,6.05,0.01,6.22,0,8,2023,-6.22,D
107007,h1,NDIR-SERT,2023-08-03,2023-08-03 03:01:07,3,6.15,0.01,6.31,0,8,2023,-6.31,D
107015,h1,NDIR-SERT,2023-08-03,2023-08-03 04:01:05,4,6.61,0.01,6.19,0,8,2023,-6.19,D
107023,h1,NDIR-SERT,2023-08-03,2023-08-03 05:01:11,5,6.24,0.01,6.25,0,8,2023,-6.25,D
107031,h1,NDIR-SERT,2023-08-03,2023-08-03 06:01:08,6,6.34,0.01,6.21,0,8,2023,-6.21,D
107039,h1,NDIR-SERT,2023-08-03,2023-08-03 07:01:07,7,8.38,0.68,6.22,0,8,2023,-6.22,D
107047,h1,NDIR-SERT,2023-08-03,2023-08-03 08:01:09,8,9,2.63,7.25,0,8,2023,-7.25,D
107055,h1,NDIR-SERT,2023-08-03,2023-08-03 09:01:07,9,28.29,5.28,14.94,0,8,2023,-14.94,D
107063,h1,NDIR-SERT,2023-08-03,2023-08-03 10:01:07,10,36.06,9.52,26.69,0,8,2023,-26.69,D
107071,h1,NDIR-SERT,2023-08-03,2023-08-03 11:01:09,11,33.72,11.72,23.5,0,8,2023,-23.5,D
107079,h1,NDIR-SERT,2023-08-03,2023-08-03 12:01:08,12,31.35,3.84,25.44,0,8,2023,-25.44,D
107087,h1,NDIR-SERT,2023-08-03,2023-08-03 13:01:09,13,28.95,8.05,20.59,0,8,2023,-20.59,D
107095,h1,NDIR-SERT,2023-08-03,2023-08-03 14:01:09,14,38.53,9.31,26.53,0,8,2023,-26.53,D
107103,h1,NDIR-SERT,2023-08-03,2023-08-03 15:01:15,15,39.52,9.29,26.59,0,8,2023,-26.59,D
107111,h1,NDIR-SERT,2023-08-03,2023-08-03 16:01:07,16,39.08,3.72,29.22,0,8,2023,-29.22,D
107119,h1,NDIR-SERT,2023-08-03,2023-08-03 17:01:08,17,20.09,2.4,26.1,0,8,2023,-26.1,D
107127,h1,NDIR-SERT,2023-08-03,2023-08-03 18:01:08,18,13.01,1.35,13,0,8,2023,-13,D
107135,h1,NDIR-SERT,2023-08-03,2023-08-03 19:01:08,19,12.41,0.01,11.18,0,8,2023,-11.18,D
107143,h1,NDIR-SERT,2023-08-03,2023-08-03 20:01:06,20,9.01,0.01,10,0,8,2023,-10,D
107151,h1,NDIR-SERT,2023-08-03,2023-08-03 21:01:07,21,6.55,0.01,8.25,0,8,2023,-8.25,D
107159,h1,NDIR-SERT,2023-08-03,2023-08-03 22:01:07,22,5.89,0.01,6.25,0,8,2023,-6.25,D
107167,h1,NDIR-SERT,2023-08-03,2023-08-03 23:01:06,23,6.03,0.01,6.19,0,8,2023,-6.19,D
107175,h1,NDIR-SERT,2023-08-04,2023-08-04 01:01:07,1,5.5,0.01,6.28,0,8,2023,-6.28,D
107183,h1,NDIR-SERT,2023-08-04,2023-08-04 02:01:07,2,6.31,0.01,6,0,8,2023,-6,D
107191,h1,NDIR-SERT,2023-08-04,2023-08-04 03:01:07,3,5.91,0.01,6.15,0,8,2023,-6.15,D
107199,h1,NDIR-SERT,2023-08-04,2023-08-04 04:01:06,4,5.71,0.01,6,0,8,2023,-6,D
107207,h1,NDIR-SERT,2023-08-04,2023-08-04 05:01:09,5,5.87,0.01,6,0,8,2023,-6,D
107215,h1,NDIR-SERT,2023-08-04,2023-08-04 06:01:06,6,5.97,0.01,6.03,0,8,2023,-6.03,D
107223,h1,NDIR-SERT,2023-08-04,2023-08-04 07:01:08,7,7.41,1.09,5.88,0,8,2023,-5.88,D
107231,h1,NDIR-SERT,2023-08-04,2023-08-04 08:01:06,8,9.68,3.71,7.5,0,8,2023,-7.5,D
107239,h1,NDIR-SERT,2023-08-04,2023-08-04 09:01:07,9,29.4,9.31,16.66,0,8,2023,-16.66,D
107247,h1,NDIR-SERT,2023-08-04,2023-08-04 10:01:08,10,35.82,10.79,23.62,0,8,2023,-23.62,D
107255,h1,NDIR-SERT,2023-08-04,2023-08-04 11:01:07,11,27.92,6.39,23.63,0,8,2023,-23.63,D
107263,h1,NDIR-SERT,2023-08-04,2023-08-04 12:01:08,12,30.05,8.95,19.25,0,8,2023,-19.25,D
107271,h1,NDIR-SERT,2023-08-04,2023-08-04 13:01:09,13,31.75,6.92,21.4,0,8,2023,-21.4,D
107279,h1,NDIR-SERT,2023-08-04,2023-08-04 14:01:10,14,32.78,7.54,25.97,0,8,2023,-25.97,D
107287,h1,NDIR-SERT,2023-08-04,2023-08-04 15:01:07,15,23.99,4.43,26.81,0,8,2023,-26.81,D
107295,h1,NDIR-SERT,2023-08-04,2023-08-04 16:01:07,16,27.21,3.79,24.82,0,8,2023,-24.82,D
107303,h1,NDIR-SERT,2023-08-04,2023-08-04 17:01:10,17,15.18,1.67,19.78,0,8,2023,-19.78,D
107311,h1,NDIR-SERT,2023-08-04,2023-08-04 18:01:08,18,9.42,0.54,9.78,0,8,2023,-9.78,D
107319,h1,NDIR-SERT,2023-08-04,2023-08-04 19:01:07,19,9.11,0.01,8.78,0,8,2023,-8.78,D
107327,h1,NDIR-SERT,2023-08-04,2023-08-04 20:01:09,20,7.01,0.01,7.72,0,8,2023,-7.72,D
107335,h1,NDIR-SERT,2023-08-04,2023-08-04 21:01:07,21,8.2,0.01,6.72,0,8,2023,-6.72,D
107343,h1,NDIR-SERT,2023-08-04,2023-08-04 22:01:06,22,7.77,0.01,6.47,0,8,2023,-6.47,D
107351,h1,NDIR-SERT,2023-08-04,2023-08-04 23:01:08,23,6.23,0.01,6.31,0,8,2023,-6.31,D
107359,h1,NDIR-SERT,2023-08-05,2023-08-05 01:01:10,1,5.96,0.01,6.31,0,8,2023,-6.31,D
107367,h1,NDIR-SERT,2023-08-05,2023-08-05 02:01:08,2,6.15,0.01,6.25,0,8,2023,-6.25,D
107375,h1,NDIR-SERT,2023-08-05,2023-08-05 03:01:09,3,5.84,0.01,6.31,0,8,2023,-6.31,D
107383,h1,NDIR-SERT,2023-08-05,2023-08-05 04:01:07,4,6.17,0.01,6.28,0,8,2023,-6.28,D
107391,h1,NDIR-SERT,2023-08-05,2023-08-05 05:01:08,5,6.27,0.01,6.35,0,8,2023,-6.35,D
107399,h1,NDIR-SERT,2023-08-05,2023-08-05 06:01:09,6,5.89,0.01,6.06,0,8,2023,-6.06,D
107407,h1,NDIR-SERT,2023-08-05,2023-08-05 07:01:06,7,5.74,0.61,5.72,0,8,2023,-5.72,D
107415,h1,NDIR-SERT,2023-08-05,2023-08-05 08:01:06,8,5.48,1.48,3.69,0,8,2023,-3.69,D
107423,h1,NDIR-SERT,2023-08-05,2023-08-05 09:01:07,9,4.13,3.42,2.34,0,8,2023,-2.34,D
107431,h1,NDIR-SERT,2023-08-05,2023-08-05 10:01:07,10,5.33,4.58,0.84,0.45,8,2023,-0.39,D
107439,h1,NDIR-SERT,2023-08-05,2023-08-05 11:01:09,11,9.98,7.59,0.13,2.02,8,2023,1.89,S
107447,h1,NDIR-SERT,2023-08-05,2023-08-05 12:01:06,12,9.71,7.37,0.03,2.13,8,2023,2.1,S
107455,h1,NDIR-SERT,2023-08-05,2023-08-05 13:01:06,13,21,13.26,0,5.29,8,2023,5.29,S
107463,h1,NDIR-SERT,2023-08-05,2023-08-05 14:01:07,14,11.89,8.82,0,5.13,8,2023,5.13,S
107471,h1,NDIR-SERT,2023-08-05,2023-08-05 15:01:06,15,5.34,3.39,1.47,1,8,2023,-0.47,D
107479,h1,NDIR-SERT,2023-08-05,2023-08-05 16:01:06,16,5.64,3.16,3.15,0,8,2023,-3.15,D
107487,h1,NDIR-SERT,2023-08-05,2023-08-05 17:01:07,17,6.07,0.78,2.91,0,8,2023,-2.91,D
107495,h1,NDIR-SERT,2023-08-05,2023-08-05 18:01:06,18,7.95,0.31,5.91,0,8,2023,-5.91,D
107503,h1,NDIR-SERT,2023-08-05,2023-08-05 19:01:06,19,10.13,0.01,8.4,0,8,2023,-8.4,D
107511,h1,NDIR-SERT,2023-08-05,2023-08-05 20:01:07,20,8.29,0.01,7.44,0,8,2023,-7.44,D
107519,h1,NDIR-SERT,2023-08-05,2023-08-05 21:01:06,21,5.73,0.01,6.34,0,8,2023,-6.34,D
107527,h1,NDIR-SERT,2023-08-05,2023-08-05 22:01:07,22,5.55,0.01,5.69,0,8,2023,-5.69,D
107535,h1,NDIR-SERT,2023-08-05,2023-08-05 23:01:07,23,6.05,0.01,6.35,0,8,2023,-6.35,D
107543,h1,NDIR-SERT,2023-08-06,2023-08-06 01:01:08,1,6.16,0.01,6.31,0,8,2023,-6.31,D
107551,h1,NDIR-SERT,2023-08-06,2023-08-06 02:01:06,2,5.99,0.01,6.25,0,8,2023,-6.25,D
107559,h1,NDIR-SERT,2023-08-06,2023-08-06 03:01:06,3,6.17,0.01,6.19,0,8,2023,-6.19,D
107567,h1,NDIR-SERT,2023-08-06,2023-08-06 04:01:07,4,5.81,0.01,6.22,0,8,2023,-6.22,D
107575,h1,NDIR-SERT,2023-08-06,2023-08-06 05:01:08,5,6.4,0.01,6.25,0,8,2023,-6.25,D
107583,h1,NDIR-SERT,2023-08-06,2023-08-06 06:01:06,6,5.75,0.01,6.15,0,8,2023,-6.15,D
107591,h1,NDIR-SERT,2023-08-06,2023-08-06 07:01:06,7,5.14,0.37,5.44,0,8,2023,-5.44,D
107599,h1,NDIR-SERT,2023-08-06,2023-08-06 08:01:07,8,4.88,1.86,3.85,0,8,2023,-3.85,D
107607,h1,NDIR-SERT,2023-08-06,2023-08-06 09:01:07,9,9.26,6.37,1.28,0.6,8,2023,-0.68,D
107615,h1,NDIR-SERT,2023-08-06,2023-08-06 10:01:06,10,6.22,5.97,0.28,1.05,8,2023,0.77,S
107623,h1,NDIR-SERT,2023-08-06,2023-08-06 11:01:06,11,11.66,9.99,1.94,0.16,8,2023,-1.78,D
107631,h1,NDIR-SERT,2023-08-06,2023-08-06 12:01:08,12,7.36,6.48,0.75,1.25,8,2023,0.5,S
107639,h1,NDIR-SERT,2023-08-06,2023-08-06 13:01:06,13,9.57,5.77,2.25,0.4,8,2023,-1.85,D
107647,h1,NDIR-SERT,2023-08-06,2023-08-06 14:01:06,14,8.7,6.66,3.68,0,8,2023,-3.68,D
107655,h1,NDIR-SERT,2023-08-06,2023-08-06 15:01:06,15,6.51,4.64,1.6,0.46,8,2023,-1.14,D
107663,h1,NDIR-SERT,2023-08-06,2023-08-06 16:01:06,16,6.2,3.7,2.25,0,8,2023,-2.25,D
107671,h1,NDIR-SERT,2023-08-06,2023-08-06 17:01:05,17,6,1.5,4.25,0,8,2023,-4.25,D
107679,h1,NDIR-SERT,2023-08-06,2023-08-06 18:01:10,18,6.04,0.15,5.59,0,8,2023,-5.59,D
107687,h1,NDIR-SERT,2023-08-06,2023-08-06 19:01:13,19,6.48,0.01,6.31,0,8,2023,-6.31,D
107695,h1,NDIR-SERT,2023-08-06,2023-08-06 20:01:11,20,6.76,0.01,6.38,0,8,2023,-6.38,D
107703,h1,NDIR-SERT,2023-08-06,2023-08-06 21:01:15,21,6.03,0.01,6.34,0,8,2023,-6.34,D
107711,h1,NDIR-SERT,2023-08-06,2023-08-06 22:01:07,22,4.6,0.01,6.03,0,8,2023,-6.03,D
107719,h1,NDIR-SERT,2023-08-06,2023-08-06 23:01:06,23,5.5,0.01,5.82,0,8,2023,-5.82,D
107727,h1,NDIR-SERT,2023-08-07,2023-08-07 01:01:10,1,5.76,0.01,5.75,0,8,2023,-5.75,D
107735,h1,NDIR-SERT,2023-08-07,2023-08-07 02:01:09,2,5.59,0.01,5.85,0,8,2023,-5.85,D
107743,h1,NDIR-SERT,2023-08-07,2023-08-07 03:01:07,3,6.25,0.01,5.78,0,8,2023,-5.78,D
107751,h1,NDIR-SERT,2023-08-07,2023-08-07 04:01:11,4,5.45,0.01,5.69,0,8,2023,-5.69,D
107759,h1,NDIR-SERT,2023-08-07,2023-08-07 05:01:08,5,6.12,0.01,5.87,0,8,2023,-5.87,D
107767,h1,NDIR-SERT,2023-08-07,2023-08-07 06:01:07,6,5.66,0.01,5.72,0,8,2023,-5.72,D
107775,h1,NDIR-SERT,2023-08-07,2023-08-07 07:01:06,7,0.74,-0.04,5.75,0,8,2023,-5.75,D
107783,h1,NDIR-SERT,2023-08-07,2023-08-07 08:01:08,8,7.4,1.56,6.06,0,8,2023,-6.06,D
107791,h1,NDIR-SERT,2023-08-07,2023-08-07 09:01:10,9,24.73,4.3,17.35,0,8,2023,-17.35,D
107799,h1,NDIR-SERT,2023-08-07,2023-08-07 10:01:12,10,23.59,5.65,21.15,0,8,2023,-21.15,D
107807,h1,NDIR-SERT,2023-08-07,2023-08-07 11:01:13,11,26.78,5.65,19.31,0,8,2023,-19.31,D
107815,h1,NDIR-SERT,2023-08-07,2023-08-07 12:01:21,12,24,5.83,18.1,0,8,2023,-18.1,D
107823,h1,NDIR-SERT,2023-08-07,2023-08-07 13:01:14,13,22.09,10.22,11.03,0,8,2023,-11.03,D
107831,h1,NDIR-SERT,2023-08-07,2023-08-07 14:01:12,14,22.19,9.92,14.03,0,8,2023,-14.03,D
107839,h1,NDIR-SERT,2023-08-07,2023-08-07 15:01:11,15,24.56,4.09,17.66,0,8,2023,-17.66,D
107847,h1,NDIR-SERT,2023-08-07,2023-08-07 16:01:08,16,30.05,4.03,19.72,0,8,2023,-19.72,D
107855,h1,NDIR-SERT,2023-08-07,2023-08-07 17:01:07,17,11.36,2.18,17.4,0,8,2023,-17.4,D
107863,h1,NDIR-SERT,2023-08-07,2023-08-07 18:01:09,18,8.56,1.37,9.03,0,8,2023,-9.03,D
107871,h1,NDIR-SERT,2023-08-07,2023-08-07 19:01:06,19,9.11,0.01,8.41,0,8,2023,-8.41,D
107879,h1,NDIR-SERT,2023-08-07,2023-08-07 20:01:06,20,6.73,0.01,7.69,0,8,2023,-7.69,D
107887,h1,NDIR-SERT,2023-08-07,2023-08-07 21:01:07,21,6.76,0.01,6.43,0,8,2023,-6.43,D
107895,h1,NDIR-SERT,2023-08-07,2023-08-07 22:01:06,22,5.9,0.01,6.1,0,8,2023,-6.1,D
107903,h1,NDIR-SERT,2023-08-07,2023-08-07 23:01:07,23,6.87,0.01,6.15,0,8,2023,-6.15,D
107911,h1,NDIR-SERT,2023-08-08,2023-08-08 01:01:07,1,6.44,0.01,6.31,0,8,2023,-6.31,D
107919,h1,NDIR-SERT,2023-08-08,2023-08-08 02:01:06,2,6.27,0.01,6.31,0,8,2023,-6.31,D
107927,h1,NDIR-SERT,2023-08-08,2023-08-08 03:01:07,3,6.03,0.01,6.25,0,8,2023,-6.25,D
107935,h1,NDIR-SERT,2023-08-08,2023-08-08 04:01:07,4,6.53,0.01,6.25,0,8,2023,-6.25,D
107943,h1,NDIR-SERT,2023-08-08,2023-08-08 05:01:09,5,6.43,0.01,6.38,0,8,2023,-6.38,D
107951,h1,NDIR-SERT,2023-08-08,2023-08-08 06:01:07,6,6.06,0.01,6.15,0,8,2023,-6.15,D
107959,h1,NDIR-SERT,2023-08-08,2023-08-08 07:01:06,7,6.32,1.08,4.94,0,8,2023,-4.94,D
107967,h1,NDIR-SERT,2023-08-08,2023-08-08 08:01:07,8,9.97,2.19,5.53,0,8,2023,-5.53,D
107975,h1,NDIR-SERT,2023-08-08,2023-08-08 09:01:07,9,22.54,2.63,10.97,0,8,2023,-10.97,D
107983,h1,NDIR-SERT,2023-08-08,2023-08-08 10:01:09,10,19.15,3.28,17,0,8,2023,-17,D
107991,h1,NDIR-SERT,2023-08-08,2023-08-08 11:01:11,11,18.92,4.03,15.03,0,8,2023,-15.03,D
107999,h1,NDIR-SERT,2023-08-08,2023-08-08 12:01:10,12,21.41,3.11,15.88,0,8,2023,-15.88,D
108007,h1,NDIR-SERT,2023-08-08,2023-08-08 13:01:10,13,20.27,2.77,14.9,0,8,2023,-14.9,D
108015,h1,NDIR-SERT,2023-08-08,2023-08-08 14:01:10,14,19.09,2.6,17.66,0,8,2023,-17.66,D
108023,h1,NDIR-SERT,2023-08-08,2023-08-08 15:01:11,15,21.14,2.45,21.5,0,8,2023,-21.5,D
108031,h1,NDIR-SERT,2023-08-08,2023-08-08 16:01:07,16,15.18,3.15,17.75,0,8,2023,-17.75,D
108039,h1,NDIR-SERT,2023-08-08,2023-08-08 17:01:07,17,11.33,1.11,14.31,0,8,2023,-14.31,D
108047,h1,NDIR-SERT,2023-08-08,2023-08-08 18:01:06,18,6.79,0.23,9.44,0,8,2023,-9.44,D
108055,h1,NDIR-SERT,2023-08-08,2023-08-08 19:01:07,19,8.25,0.01,7.25,0,8,2023,-7.25,D
108063,h1,NDIR-SERT,2023-08-08,2023-08-08 20:01:07,20,6.85,0.01,7.03,0,8,2023,-7.03,D
108071,h1,NDIR-SERT,2023-08-08,2023-08-08 21:01:06,21,6.89,0.01,6.91,0,8,2023,-6.91,D
108079,h1,NDIR-SERT,2023-08-08,2023-08-08 22:01:06,22,4.19,0.01,6.4,0,8,2023,-6.4,D
108087,h1,NDIR-SERT,2023-08-08,2023-08-08 23:01:07,23,6.34,0.01,6.38,0,8,2023,-6.38,D
108095,h1,NDIR-SERT,2023-08-09,2023-08-09 01:01:08,1,6.23,0.01,6.16,0,8,2023,-6.16,D
108103,h1,NDIR-SERT,2023-08-09,2023-08-09 02:01:07,2,6.11,0.01,6.31,0,8,2023,-6.31,D
108111,h1,NDIR-SERT,2023-08-09,2023-08-09 03:01:07,3,6.05,0.01,6.25,0,8,2023,-6.25,D
108119,h1,NDIR-SERT,2023-08-09,2023-08-09 04:01:06,4,5.96,0.01,6.19,0,8,2023,-6.19,D
108127,h1,NDIR-SERT,2023-08-09,2023-08-09 05:01:07,5,6.32,0.01,6.15,0,8,2023,-6.15,D
108135,h1,NDIR-SERT,2023-08-09,2023-08-09 06:01:07,6,6.17,0.01,6.1,0,8,2023,-6.1,D
108143,h1,NDIR-SERT,2023-08-09,2023-08-09 07:01:07,7,6.62,2.17,5.34,0,8,2023,-5.34,D
108151,h1,NDIR-SERT,2023-08-09,2023-08-09 08:01:07,8,6.47,2.86,6.34,0,8,2023,-6.34,D
108159,h1,NDIR-SERT,2023-08-09,2023-08-09 09:01:08,9,10,6.72,7.97,0,8,2023,-7.97,D
108167,h1,NDIR-SERT,2023-08-09,2023-08-09 10:01:09,10,24.56,11.36,9.94,0.02,8,2023,-9.92,D
108175,h1,NDIR-SERT,2023-08-09,2023-08-09 11:01:12,11,20,8.48,15,0,8,2023,-15,D
108183,h1,NDIR-SERT,2023-08-09,2023-08-09 12:01:08,12,26.74,14.51,14.47,0,8,2023,-14.47,D
108191,h1,NDIR-SERT,2023-08-09,2023-08-09 13:01:08,13,21.53,8.18,8.06,0.09,8,2023,-7.97,D
108199,h1,NDIR-SERT,2023-08-09,2023-08-09 14:01:08,14,25.1,4.8,11.84,0.02,8,2023,-11.82,D
108207,h1,NDIR-SERT,2023-08-09,2023-08-09 15:01:10,15,23.79,6.61,15.44,0,8,2023,-15.44,D
108215,h1,NDIR-SERT,2023-08-09,2023-08-09 16:01:12,16,19.13,3.65,19.19,0,8,2023,-19.19,D
108223,h1,NDIR-SERT,2023-08-09,2023-08-09 17:01:08,17,17.33,4.68,12.59,0,8,2023,-12.59,D
